timestamp,raw_hum,target_hum,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,state_elapsed_ms,profile,condensing_started,fan_boost_allowed,sht30_temp
993749,54.05,55.0,54.1,56.0,0,0,20.21,18.74,61026,2,0,0,28.98
994255,54.08,55.0,54.1,56.0,0,0,20.38,18.75,61526,2,0,0,29.0
994761,54.08,55.0,54.1,56.0,0,0,20.38,18.77,62026,2,0,0,29.0
995267,54.11,55.0,54.1,56.0,1,0,20.38,18.79,0,2,0,0,29.01
995773,54.11,55.0,54.1,56.0,1,0,20.38,18.79,500,2,0,0,29.01
996279,54.1,55.0,54.1,56.0,1,0,20.62,18.79,1000,2,0,0,28.98
996785,54.1,55.0,54.1,56.0,1,0,20.62,18.76,1500,2,0,0,28.98
997291,54.2,55.0,54.1,56.0,1,0,20.51,18.79,2000,2,0,0,28.98
997797,54.21,55.0,54.1,56.0,1,0,20.43,18.79,2500,2,0,0,28.98
998303,54.26,55.0,54.1,56.0,1,0,20.21,18.8,3000,2,0,0,29.01
998809,54.26,55.0,54.1,56.0,1,0,20.21,18.84,3500,2,0,0,29.01
999315,54.27,55.0,54.1,56.0,1,0,20.38,18.84,4000,2,0,0,29.01
999821,54.32,55.0,54.1,56.0,1,0,20.43,18.86,4507,2,0,0,29.01
1000327,54.32,55.0,54.1,56.0,1,0,20.43,18.86,5007,2,0,0,29.01
1000833,54.3,55.0,54.1,56.0,1,0,20.58,18.86,5507,2,0,0,29.0
1001339,54.3,55.0,54.1,56.0,1,0,20.58,18.84,6007,2,0,0,29.0
1001845,54.42,55.0,54.1,56.0,1,0,20.47,18.84,6507,2,0,0,29.01
1002351,54.42,55.0,54.1,56.0,1,0,20.3,18.89,7007,2,0,0,29.01
1002857,54.42,55.0,54.1,56.0,1,0,20.3,18.89,7507,2,0,0,29.01
1003363,54.43,55.0,54.1,56.0,1,0,20.21,18.88,8007,2,0,0,29.0
1003869,54.45,55.0,54.1,56.0,1,0,20.19,18.88,8507,2,0,0,29.0
1004375,54.45,55.0,54.1,56.0,1,0,20.19,18.88,9007,2,0,0,29.0
1004881,54.54,55.0,54.1,56.0,1,0,19.95,18.88,9507,2,0,0,29.0
1005387,54.54,55.0,54.1,56.0,1,0,19.95,18.91,10007,2,0,0,29.0
1005893,54.54,55.0,54.1,56.0,1,0,20.45,18.91,10507,2,0,0,29.0
1006399,54.59,55.0,54.1,56.0,1,0,19.76,18.91,11007,2,0,0,29.0
1006905,54.59,55.0,54.1,56.0,1,0,19.76,18.92,11507,2,0,0,29.0
1007411,54.6,55.0,54.1,56.0,1,0,19.76,18.92,12007,2,0,0,29.01
1007917,54.6,55.0,54.1,56.0,1,0,19.76,18.94,12507,2,0,0,29.01
1008423,54.7,55.0,54.1,56.0,1,0,19.59,18.94,13007,2,0,0,29.0
1008929,54.71,55.0,54.1,56.0,1,0,19.22,18.96,13507,2,0,0,28.98
1009435,54.77,55.0,54.1,56.0,1,0,19.24,18.94,14007,2,0,0,29.03
1009941,54.77,55.0,54.1,56.0,1,0,19.24,19.0,14507,2,0,0,29.03
1010447,54.79,55.0,54.1,56.0,1,0,19.24,19.0,15007,2,0,0,29.01
1010953,54.79,55.0,54.1,56.0,1,0,19.24,18.99,15507,2,0,0,29.01
1011459,54.84,55.0,54.1,56.0,1,0,19.22,19.01,16007,2,0,0,29.01
1011965,54.86,55.0,54.1,56.0,1,0,19.09,19.01,16507,2,0,0,29.01
1012471,54.86,55.0,54.1,56.0,1,0,19.09,19.02,17007,2,0,0,29.01
1012977,54.86,55.0,54.1,56.0,1,0,19.09,19.02,17507,2,0,0,29.01
1013483,54.95,55.0,54.1,56.0,1,0,18.85,19.02,18007,2,0,0,29.0
1013989,55.01,55.0,54.1,56.0,1,0,18.92,19.03,18507,2,0,0,29.0
1014496,55.03,55.0,54.1,56.0,1,0,18.79,19.05,19007,2,0,0,29.0
1015003,55.03,55.0,54.1,56.0,1,0,18.79,19.05,19507,2,0,0,29.0
1015509,55.03,55.0,54.1,56.0,1,0,18.79,19.05,20007,2,0,0,29.0
