timestamp,raw_hum,filtered_hum,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,cycle_extreme_hum,overshoot_on_learned,overshoot_off_learned,last_cycle_duration_ms,phase_reversed,sht30_temp,target_hum,reversal_delta,cold_fan_used_this_phase,state_elapsed_ms
708634,59.73,59.7,59.17,61.05,1,0,23.02,22.41,59.7,0.82,1.04,99054,0,31.2,60.0,0.0,0,22030
709143,59.69,59.69,59.17,61.05,1,0,22.72,22.37,59.7,0.82,1.04,99054,0,31.17,60.0,0.0,0,22530
709652,59.69,59.69,59.17,61.05,1,0,22.72,22.37,59.7,0.82,1.04,99054,0,31.17,60.0,0.0,0,23030
710161,59.74,59.72,59.17,61.05,1,0,22.5,22.41,59.72,0.82,1.04,99054,0,31.2,60.0,0.0,0,23530
710669,59.74,59.73,59.17,61.05,1,0,22.5,22.41,59.73,0.82,1.04,99054,0,31.2,60.0,0.0,0,24030
711178,59.74,59.74,59.17,61.05,1,0,22.33,22.39,59.74,0.82,1.04,99054,0,31.17,60.0,0.0,0,24530
711687,59.76,59.75,59.17,61.05,1,0,22.31,22.45,59.75,0.82,1.04,99054,0,31.23,60.0,0.0,0,25030
712196,59.76,59.75,59.17,61.05,1,0,22.31,22.45,59.75,0.82,1.04,99054,0,31.23,60.0,0.0,0,25530
712705,59.84,59.76,59.17,61.05,1,0,22.07,22.45,59.76,0.82,1.04,99054,0,31.18,60.0,0.0,0,26030
713214,59.84,59.8,59.17,61.05,1,0,22.07,22.43,59.8,0.82,1.04,99054,0,31.18,60.0,0.0,0,26530
713723,59.84,59.82,59.17,61.05,1,0,22.07,22.43,59.82,0.82,1.04,99054,0,31.18,60.0,0.0,0,27030
714232,59.89,59.83,59.17,61.05,1,0,21.74,22.43,59.83,0.82,1.04,99054,0,31.18,60.0,0.0,0,27530
714741,59.89,59.86,59.17,61.05,1,0,21.74,22.44,59.86,0.82,1.04,99054,0,31.18,60.0,0.0,0,28030
715250,59.89,59.88,59.17,61.05,1,0,21.74,22.44,59.88,0.82,1.04,99054,0,31.18,60.0,0.0,0,28530
715759,59.94,59.91,59.17,61.05,1,0,21.7,22.47,59.91,0.82,1.04,99054,0,31.2,60.0,0.0,0,29042
716268,59.93,59.93,59.17,61.05,1,0,21.53,22.47,59.93,0.82,1.04,99054,0,31.2,60.0,0.0,0,29542
716777,59.93,59.93,59.17,61.05,1,0,21.53,22.47,59.93,0.82,1.04,99054,0,31.2,60.0,0.0,0,30042
717286,59.93,59.93,59.17,61.05,1,0,21.53,22.47,59.93,0.82,1.04,99054,0,31.2,60.0,0.0,0,30542
717795,59.93,59.93,59.17,61.05,1,0,21.53,22.47,59.93,0.82,1.04,99054,0,31.2,60.0,0.0,0,31042
718304,60.02,59.97,59.17,61.05,1,0,21.07,22.48,59.97,0.82,1.04,99054,0,31.18,60.0,0.0,0,31542
718813,60.02,60.0,59.17,61.05,1,0,21.07,22.48,60.0,0.82,1.04,99054,0,31.18,60.0,0.0,0,32042
719322,60.02,60.01,59.17,61.05,1,0,21.07,22.48,60.01,0.82,1.04,99054,0,31.18,60.0,0.0,0,32542
719831,60.11,60.01,59.17,61.05,1,0,20.94,22.48,60.01,0.82,1.04,99054,0,31.2,60.0,0.0,0,33042
720340,60.11,60.06,59.17,61.05,1,0,20.94,22.51,60.06,0.82,1.04,99054,0,31.2,60.0,0.0,0,33542
720849,60.13,60.08,59.17,61.05,1,0,20.75,22.51,60.08,0.82,1.04,99054,0,31.2,60.0,0.0,0,34042
721358,60.19,60.11,59.17,61.05,1,0,20.84,22.52,60.11,0.82,1.04,99054,0,31.2,60.0,0.0,0,34542
721867,60.19,60.15,59.17,61.05,1,0,20.84,22.54,60.15,0.82,1.04,99054,0,31.2,60.0,0.0,0,35042
722376,60.22,60.17,59.17,61.05,1,0,21.03,22.54,60.17,0.82,1.04,99054,0,31.2,60.0,0.0,0,35542
722885,60.25,60.19,59.17,61.05,1,0,20.56,22.54,60.19,0.82,1.04,99054,0,31.2,60.0,0.0,0,36042
723394,60.28,60.22,59.17,61.05,1,0,20.69,22.55,60.22,0.82,1.04,99054,0,31.2,60.0,0.0,0,36542
723903,60.28,60.25,59.17,61.05,1,0,20.34,22.56,60.25,0.82,1.04,99054,0,31.18,60.0,0.0,0,37042
724412,60.28,60.27,59.17,61.05,1,0,20.34,22.55,60.27,0.82,1.04,99054,0,31.18,60.0,0.0,0,37542
724925,60.28,60.27,59.17,61.05,1,0,20.34,22.55,60.27,0.82,1.04,99054,0,31.18,60.0,0.0,0,38042
725434,60.32,60.28,59.17,61.05,1,0,20.19,22.55,60.28,0.82,1.04,99054,0,31.2,60.0,0.0,0,38542
725943,60.4,60.3,59.17,61.05,1,0,20.02,22.57,60.3,0.82,1.04,99054,0,31.18,60.0,0.0,0,39042
726452,60.44,60.35,59.17,61.05,1,0,20.08,22.58,60.35,0.82,1.04,99054,0,31.18,60.0,0.0,0,39542
726961,60.44,60.4,59.17,61.05,1,0,20.08,22.59,60.4,0.82,1.04,99054,0,31.18,60.0,0.0,0,40042
727470,60.48,60.42,59.17,61.05,1,0,20.02,22.59,60.42,0.82,1.04,99054,0,31.21,60.0,0.0,0,40542
727979,60.48,60.45,59.17,61.05,1,0,20.02,22.63,60.45,0.82,1.04,99054,0,31.21,60.0,0.0,0,41042
728488,60.53,60.47,59.17,61.05,1,0,19.78,22.63,60.47,0.82,1.04,99054,0,31.21,60.0,0.0,0,41553
728997,60.62,60.5,59.17,61.05,1,0,19.84,22.64,60.5,0.82,1.04,99054,0,31.2,60.0,0.0,0,42062
729506,60.62,60.56,59.17,61.05,1,0,19.84,22.65,60.56,0.82,1.04,99054,0,31.2,60.0,0.0,0,42571
730015,60.63,60.61,59.17,61.05,1,0,19.67,22.64,60.61,0.82,1.04,99054,0,31.18,60.0,0.0,0,43576
730524,60.65,60.63,59.17,61.05,1,0,19.5,22.67,60.63,0.82,1.04,99054,0,31.21,60.0,0.0,0,44076
731033,60.65,60.64,59.17,61.05,1,0,19.5,22.67,60.64,0.82,1.04,99054,0,31.21,60.0,0.0,0,44576
731542,60.75,60.69,59.17,61.05,1,0,19.31,22.7,60.69,0.82,1.04,99054,0,31.21,60.0,0.0,0,45076
732051,60.75,60.72,59.17,61.05,1,0,19.31,22.7,60.72,0.82,1.04,99054,0,31.21,60.0,0.0,0,45576
732560,60.75,60.73,59.17,61.05,1,0,19.39,22.7,60.73,0.82,1.04,99054,0,31.21,60.0,0.0,0,46076
733069,60.82,60.74,59.17,61.05,1,0,19.11,22.7,60.74,0.82,1.04,99054,0,31.2,60.0,0.0,0,46576
733578,60.82,60.78,59.17,61.05,1,0,19.11,22.71,60.78,0.82,1.04,99054,0,31.2,60.0,0.0,0,47076
734087,60.82,60.8,59.17,61.05,1,0,19.0,22.71,60.8,0.82,1.04,99054,0,31.2,60.0,0.0,0,47576
734596,60.82,60.81,59.17,61.05,1,0,19.0,22.71,60.81,0.82,1.04,99054,0,31.2,60.0,0.0,0,48076
735105,60.89,60.81,59.17,61.05,1,0,18.96,22.71,60.81,0.82,1.04,99054,0,31.2,60.0,0.0,0,48576
735614,60.89,60.85,59.17,61.05,1,0,18.96,22.73,60.85,0.82,1.04,99054,0,31.2,60.0,0.0,0,49076
736123,60.92,60.89,59.17,61.05,1,0,18.64,22.75,60.89,0.82,1.04,99054,0,31.21,60.0,0.0,0,49576
736632,60.96,60.92,59.17,61.05,1,0,18.66,22.75,60.92,0.82,1.04,99054,0,31.2,60.0,0.0,0,50076
737140,60.96,60.94,59.17,61.05,1,0,18.66,22.75,60.94,0.82,1.04,99054,0,31.2,60.0,0.0,0,50576
737649,61.0,60.97,59.17,61.05,1,0,18.66,22.77,60.97,0.82,1.04,99054,0,31.21,60.0,0.0,0,51076
738158,60.97,60.98,59.17,61.05,1,0,18.12,22.77,60.98,0.82,1.04,99054,0,31.21,60.0,0.0,0,51577
738667,60.97,60.98,59.17,61.05,1,0,18.12,22.76,60.98,0.82,1.04,99054,0,31.21,60.0,0.0,0,52077
739176,60.97,60.97,59.17,61.05,1,0,18.12,22.76,60.98,0.82,1.04,99054,0,31.21,60.0,0.0,0,52577
739685,61.03,61.0,59.17,61.05,1,1,18.42,22.75,61.0,0.82,1.04,99054,0,31.18,60.0,0.0,1,53077
740194,61.05,61.01,59.17,61.05,1,1,18.38,22.75,61.01,0.82,1.04,99054,0,31.21,60.0,0.0,1,53577
740703,61.02,61.03,59.17,61.05,1,1,18.88,22.78,61.03,0.82,1.04,99054,0,31.21,60.0,0.0,1,54077
741212,61.02,61.03,59.17,61.05,1,1,18.88,22.78,61.03,0.82,1.04,99054,0,31.21,60.0,0.0,1,54577
741721,61.07,61.05,59.17,61.05,1,1,18.49,22.81,61.05,0.82,1.04,99054,0,31.23,60.0,0.0,1,55077
742230,61.09,61.06,59.17,61.05,1,1,18.64,22.81,61.06,0.82,1.04,99054,0,31.21,60.0,0.0,1,55577
742739,61.09,61.07,59.17,61.05,1,1,18.64,22.79,61.07,0.82,1.04,99054,0,31.21,60.0,0.0,1,56077
743248,61.09,61.08,59.17,61.05,1,1,18.64,22.79,61.08,0.82,1.04,99054,0,31.21,60.0,0.0,1,56577
743757,60.99,61.03,59.17,61.05,1,1,18.81,22.78,61.08,0.82,1.04,99054,0,31.23,60.0,0.04,1,57077
744266,60.61,60.82,59.17,61.05,0,1,19.03,22.64,61.08,0.82,1.04,57577,0,31.18,60.0,0.26,1,0
744774,60.21,60.71,59.13,61.05,0,1,19.33,22.64,60.71,0.86,1.04,57577,0,31.17,60.0,0.0,1,500
745282,59.89,60.46,59.13,61.05,0,1,19.24,22.52,60.46,0.86,1.04,57577,0,31.18,60.0,0.0,1,1000
745791,59.52,60.18,59.13,61.05,0,0,19.37,22.44,60.18,0.86,1.04,57577,0,31.17,60.0,0.0,1,1500
746300,59.52,59.85,59.13,61.05,0,0,19.37,22.33,59.85,0.86,1.04,57577,0,31.17,60.0,0.0,1,2000
746809,58.99,59.68,59.13,61.05,0,0,19.35,22.33,59.68,0.86,1.04,57577,0,31.13,60.0,0.0,1,2500
747318,58.99,59.34,59.13,61.05,0,0,19.35,22.14,59.34,0.86,1.04,57577,0,31.13,60.0,0.0,1,3000
747827,58.38,59.17,59.13,61.05,0,0,18.92,22.14,59.17,0.86,1.04,57577,0,31.13,60.0,0.0,1,3500
748336,58.38,58.77,59.13,61.05,0,0,18.92,21.97,58.77,0.86,1.04,57577,0,31.13,60.0,0.0,1,4000
748845,58.17,58.47,59.13,61.05,0,0,18.9,21.92,58.47,0.86,1.04,57577,0,31.14,60.0,0.0,1,4500
749353,57.89,58.32,59.13,61.05,0,0,18.88,21.92,58.32,0.86,1.04,57577,0,31.12,60.0,0.0,1,5000
749861,57.89,58.11,59.13,61.05,0,0,18.88,21.82,58.11,0.86,1.04,57577,0,31.12,60.0,0.0,1,5500
750370,57.73,58.0,59.13,61.05,0,0,18.81,21.82,58.0,0.86,1.04,57577,0,31.12,60.0,0.0,1,6000
750879,57.61,57.86,59.13,61.05,0,0,18.57,21.77,57.86,0.86,1.04,57577,0,31.1,60.0,0.0,1,6500
751388,57.61,57.74,59.13,61.05,0,0,18.57,21.73,57.74,0.86,1.04,57577,0,31.1,60.0,0.0,1,7000
751897,57.56,57.68,59.13,61.05,0,0,19.13,21.73,57.68,0.86,1.04,57577,0,31.1,60.0,0.0,1,7500
752406,57.56,57.62,59.13,61.05,0,0,19.13,21.71,57.62,0.86,1.04,57577,0,31.1,60.0,0.0,1,8000
752915,57.44,57.59,59.13,61.05,0,0,18.44,21.71,57.59,0.86,1.04,57577,0,31.12,60.0,0.0,1,8500
753424,57.37,57.52,59.13,61.05,0,0,18.6,21.69,57.52,0.86,1.04,57577,0,31.13,60.0,0.0,1,9000
753933,57.37,57.44,59.13,61.05,0,0,18.6,21.68,57.44,0.86,1.04,57577,0,31.13,60.0,0.0,1,9500
754442,57.36,57.41,59.13,61.05,0,0,18.57,21.68,57.41,0.86,1.04,57577,0,31.12,60.0,0.0,1,10001
754951,57.36,57.38,59.13,61.05,0,0,18.57,21.67,57.38,0.86,1.04,57577,0,31.12,60.0,0.0,1,10502
755460,57.35,57.37,59.13,61.05,0,0,18.51,21.67,57.37,0.86,1.04,57577,0,31.1,60.0,0.0,1,11002
755969,57.35,57.36,59.13,61.05,0,0,18.51,21.65,57.36,0.86,1.04,57577,0,31.1,60.0,0.0,1,11502
756478,57.34,57.35,59.13,61.05,0,0,18.55,21.65,57.35,0.86,1.04,57577,0,31.1,60.0,0.0,1,12002
756987,57.34,57.34,59.13,61.05,0,0,18.32,21.65,57.34,0.86,1.04,57577,0,31.12,60.0,0.0,1,12502
757496,57.32,57.34,59.13,61.05,0,0,18.79,21.66,57.34,0.86,1.04,57577,0,31.12,60.0,0.0,1,13002
758005,57.32,57.33,59.13,61.05,0,0,18.79,21.66,57.33,0.86,1.04,57577,0,31.12,60.0,0.0,1,13502
758514,57.33,57.32,59.13,61.05,0,0,18.7,21.66,57.32,0.86,1.04,57577,0,31.09,60.0,0.0,1,14002
759023,57.3,57.33,59.13,61.05,0,0,19.48,21.63,57.32,0.86,1.04,57577,0,31.1,60.0,0.0,1,14507
759532,57.31,57.31,59.13,61.05,0,0,18.88,21.64,57.31,0.86,1.04,57577,0,31.1,60.0,0.0,1,15016
760041,57.31,57.31,59.13,61.05,0,0,18.88,21.64,57.31,0.86,1.04,57577,0,31.1,60.0,0.0,1,16025
760550,57.34,57.33,59.13,61.05,0,0,19.26,21.66,57.31,0.86,1.04,57577,0,31.12,60.0,0.01,1,16525
761059,57.39,57.36,59.13,61.05,0,0,19.22,21.66,57.31,0.86,1.04,57577,0,31.1,60.0,0.04,1,17025
761568,57.39,57.37,59.13,61.05,0,0,19.39,21.65,57.31,0.86,1.04,57577,0,31.09,60.0,0.05,1,17525
762077,57.39,57.38,59.13,61.05,0,0,19.39,21.65,57.31,0.86,1.04,57577,0,31.09,60.0,0.06,1,18025
762586,57.39,57.38,59.13,61.05,0,0,19.39,21.65,57.31,0.86,1.04,57577,0,31.09,60.0,0.06,1,18525
763095,57.47,57.42,59.13,61.05,0,0,19.22,21.68,57.31,0.86,1.04,57577,0,31.1,60.0,0.11,1,19025
763604,57.47,57.44,59.13,61.05,0,0,19.22,21.68,57.31,0.86,1.04,57577,0,31.1,60.0,0.13,1,19525
764113,57.5,57.47,59.13,61.05,0,0,19.11,21.69,57.31,0.86,1.04,57577,1,31.1,60.0,0.15,1,20025
764622,57.5,57.49,59.13,61.05,0,0,19.11,21.69,57.31,0.86,1.04,57577,1,31.1,60.0,0.17,1,20525
765131,57.54,57.52,59.13,61.05,0,0,19.46,21.73,57.31,0.86,1.04,57577,1,31.13,60.0,0.2,1,21025
765640,57.54,57.53,59.13,61.05,0,0,19.46,21.73,57.31,0.86,1.04,57577,1,31.13,60.0,0.21,1,21525
766149,57.54,57.54,59.13,61.05,0,0,19.46,21.73,57.31,0.86,1.04,57577,1,31.13,60.0,0.22,1,22025
766658,57.62,57.58,59.13,61.05,0,0,19.82,21.72,57.31,0.86,1.04,57577,1,31.09,60.0,0.26,1,22525
767167,57.67,57.6,59.13,61.05,0,0,19.76,21.72,57.31,0.86,1.04,57577,1,31.13,60.0,0.28,1,23025
767676,57.67,57.63,59.13,61.05,0,0,19.76,21.77,57.31,0.86,1.04,57577,1,31.13,60.0,0.32,1,23525
768185,57.71,57.67,59.13,61.05,0,0,19.78,21.74,57.31,0.86,1.04,57577,1,31.09,60.0,0.35,1,24025
768694,57.77,57.69,59.13,61.05,0,0,19.87,21.74,57.31,0.86,1.04,57577,1,31.12,60.0,0.37,1,24525
769203,57.77,57.73,59.13,61.05,0,0,19.87,21.79,57.31,0.86,1.04,57577,1,31.12,60.0,0.41,1,25025
769712,57.77,57.75,59.13,61.05,0,0,19.93,21.79,57.31,0.86,1.04,57577,1,31.12,60.0,0.43,1,25532
770221,57.78,57.76,59.13,61.05,0,0,19.89,21.79,57.31,0.86,1.04,57577,1,31.14,60.0,0.44,1,26032
770731,57.78,57.77,59.13,61.05,0,0,19.89,21.81,57.31,0.86,1.04,57577,1,31.14,60.0,0.45,1,26532
771240,57.9,57.78,59.13,61.05,0,0,20.19,21.81,57.31,0.86,1.04,57577,1,31.09,60.0,0.46,1,27032
771749,57.9,57.84,59.13,61.05,0,0,20.19,21.8,57.31,0.86,1.04,57577,1,31.09,60.0,0.52,1,27532
772258,57.94,57.87,59.13,61.05,0,0,20.3,21.8,57.31,0.86,1.04,57577,1,31.13,60.0,0.55,1,28032
772767,57.94,57.91,59.13,61.05,0,0,20.3,21.85,57.31,0.86,1.04,57577,1,31.13,60.0,0.59,1,28532
773276,57.92,57.91,59.13,61.05,0,0,20.86,21.84,57.31,0.86,1.04,57577,1,31.13,60.0,0.59,1,29032
773785,57.96,57.92,59.13,61.05,0,0,20.47,21.84,57.31,0.86,1.04,57577,1,31.14,60.0,0.6,1,29532
774295,57.97,57.94,59.13,61.05,0,0,20.23,21.86,57.31,0.86,1.04,57577,1,31.12,60.0,0.62,1,30032
774804,57.97,57.95,59.13,61.05,0,0,20.23,21.84,57.31,0.86,1.04,57577,1,31.12,60.0,0.63,1,30532
775313,57.97,57.96,59.13,61.05,0,0,20.23,21.84,57.31,0.86,1.04,57577,1,31.12,60.0,0.64,1,31032
775822,58.04,57.96,59.13,61.05,0,0,20.56,21.84,57.31,0.86,1.04,57577,1,31.13,60.0,0.64,1,31532
776331,58.04,58.0,59.13,61.05,0,0,20.56,21.88,57.31,0.86,1.04,57577,1,31.13,60.0,0.68,1,32032
776840,58.03,58.02,59.13,61.05,0,0,20.71,21.87,57.31,0.86,1.04,57577,1,31.13,60.0,0.7,1,32546
777349,58.03,58.02,59.13,61.05,0,0,20.71,21.87,57.31,0.86,1.04,57577,1,31.13,60.0,0.7,1,33046
777858,58.07,58.03,59.13,61.05,0,0,20.86,21.87,57.31,0.86,1.04,57577,1,31.14,60.0,0.71,1,33546
778367,58.07,58.05,59.13,61.05,0,0,20.86,21.9,57.31,0.86,1.04,57577,1,31.14,60.0,0.73,1,34046
778876,58.07,58.06,59.13,61.05,0,0,20.86,21.9,57.31,0.86,1.04,57577,1,31.14,60.0,0.74,1,34546
779385,58.1,58.07,59.13,61.05,0,0,20.88,21.9,57.31,0.86,1.04,57577,1,31.14,60.0,0.75,1,35046
779894,58.12,58.08,59.13,61.05,0,0,20.92,21.9,57.31,0.86,1.04,57577,1,31.16,60.0,0.76,1,35546
780403,58.12,58.1,59.13,61.05,0,0,20.92,21.92,57.31,0.86,1.04,57577,1,31.16,60.0,0.78,1,36046
780912,58.14,58.11,59.13,61.05,0,0,21.03,21.92,57.31,0.86,1.04,57577,1,31.14,60.0,0.79,1,36546
781421,58.14,58.13,59.13,61.05,0,0,21.03,21.92,57.31,0.86,1.04,57577,1,31.14,60.0,0.81,1,37046
781930,58.17,58.14,59.13,61.05,0,0,21.35,21.92,57.31,0.86,1.04,57577,1,31.14,60.0,0.82,1,37546
782439,58.17,58.15,59.13,61.05,0,0,21.29,21.92,57.31,0.86,1.04,57577,1,31.12,60.0,0.83,1,38046
782948,58.17,58.16,59.13,61.05,0,0,21.29,21.9,57.31,0.86,1.04,57577,1,31.12,60.0,0.84,1,38546
783457,58.17,58.16,59.13,61.05,0,0,21.29,21.9,57.31,0.86,1.04,57577,1,31.12,60.0,0.84,1,39046
783966,58.17,58.16,59.13,61.05,0,0,21.29,21.9,57.31,0.86,1.04,57577,1,31.12,60.0,0.84,1,39546
784475,58.21,58.16,59.13,61.05,0,0,21.61,21.9,57.31,0.86,1.04,57577,1,31.14,60.0,0.85,1,40046
784984,58.22,58.19,59.13,61.05,0,0,21.59,21.93,57.31,0.86,1.04,57577,1,31.13,60.0,0.87,1,40546
785493,58.22,58.2,59.13,61.05,0,0,21.59,21.92,57.31,0.86,1.04,57577,1,31.13,60.0,0.88,1,41046
786002,58.2,58.21,59.13,61.05,0,0,21.53,21.92,57.31,0.86,1.04,57577,1,31.14,60.0,0.89,1,41546
786511,58.2,58.2,59.13,61.05,0,0,21.53,21.93,57.31,0.86,1.04,57577,1,31.14,60.0,0.88,1,42046
787020,58.2,58.2,59.13,61.05,0,0,21.53,21.93,57.31,0.86,1.04,57577,1,31.14,60.0,0.88,1,42546
787529,58.25,58.2,59.13,61.05,0,0,22.29,21.93,57.31,0.86,1.04,57577,1,31.16,60.0,0.88,1,43046
788038,58.25,58.22,59.13,61.05,0,0,22.29,21.96,57.31,0.86,1.04,57577,1,31.16,60.0,0.9,1,43546
788547,58.24,58.23,59.13,61.05,0,0,21.77,21.92,57.31,0.86,1.04,57577,1,31.12,60.0,0.91,1,44059
789056,58.26,58.24,59.13,61.05,0,0,21.72,21.92,57.31,0.86,1.04,57577,1,31.16,60.0,0.92,1,44559
789565,58.26,58.25,59.13,61.05,0,0,21.72,21.96,57.31,0.86,1.04,57577,1,31.16,60.0,0.93,1,45059
790074,58.26,58.25,59.13,61.05,0,0,21.72,21.96,57.31,0.86,1.04,57577,1,31.16,60.0,0.93,1,45559
790583,58.29,58.27,59.13,61.05,0,0,21.94,21.95,57.31,0.86,1.04,57577,1,31.13,60.0,0.96,1,46567
791092,58.29,58.28,59.13,61.05,0,0,21.94,21.95,57.31,0.86,1.04,57577,1,31.13,60.0,0.97,1,47067
791601,58.33,58.31,59.13,61.05,0,0,21.98,21.97,57.31,0.86,1.04,57577,1,31.14,60.0,0.99,1,47567
792110,58.31,58.31,59.13,61.05,0,0,22.16,21.96,57.31,0.86,1.04,57577,1,31.14,60.0,0.99,1,48067
792619,58.31,58.31,59.13,61.05,0,0,22.16,21.96,57.31,0.86,1.04,57577,1,31.14,60.0,0.99,1,48567
793128,58.35,58.33,59.13,61.05,0,0,22.13,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.01,1,49067
793637,58.35,58.34,59.13,61.05,0,0,22.13,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.02,1,49567
794146,58.35,58.34,59.13,61.05,0,0,22.13,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.02,1,50067
794655,58.35,58.35,59.13,61.05,0,0,22.13,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.03,1,50567
795164,58.35,58.35,59.13,61.05,0,0,22.13,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.03,1,51067
795673,58.36,58.35,59.13,61.05,0,0,22.55,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.03,1,51567
796182,58.37,58.36,59.13,61.05,0,0,22.44,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.04,1,52067
796691,58.37,58.37,59.13,61.05,0,0,22.44,21.99,57.31,0.86,1.04,57577,1,31.16,60.0,1.05,1,52567
797200,58.37,58.37,59.13,61.05,0,0,23.05,21.98,57.31,0.86,1.04,57577,1,31.14,60.0,1.05,1,53067
797709,58.37,58.37,59.13,61.05,0,0,23.05,21.98,57.31,0.86,1.04,57577,1,31.14,60.0,1.05,1,53567
798218,58.39,58.38,59.13,61.05,0,0,22.65,22.0,57.31,0.86,1.04,57577,1,31.16,60.0,1.06,1,54067
798727,58.39,58.38,59.13,61.05,0,0,22.65,22.0,57.31,0.86,1.04,57577,1,31.16,60.0,1.06,1,54567
799236,58.38,58.38,59.13,61.05,0,0,22.76,22.01,57.31,0.86,1.04,57577,1,31.17,60.0,1.06,1,55071
799745,58.38,58.38,59.13,61.05,0,0,22.76,22.01,57.31,0.86,1.04,57577,1,31.17,60.0,1.06,1,55571
800265,58.45,58.38,59.13,61.05,0,0,22.72,22.01,57.31,0.86,1.04,57577,1,31.16,60.0,1.06,1,56071
800774,58.45,58.41,59.13,61.05,0,0,22.72,22.01,57.31,0.86,1.04,57577,1,31.16,60.0,1.09,1,56571
801283,58.45,58.43,59.13,61.05,0,0,22.72,22.01,57.31,0.86,1.04,57577,1,31.16,60.0,1.11,1,57071
801792,58.45,58.44,59.13,61.05,0,0,22.78,22.01,57.31,0.86,1.04,57577,1,31.16,60.0,1.12,1,57571
802301,58.45,58.44,59.13,61.05,0,0,22.78,22.01,57.31,0.86,1.04,57577,1,31.16,60.0,1.12,1,58071
802822,58.44,58.44,59.13,61.05,0,0,22.94,22.01,57.31,0.86,1.04,57577,1,31.18,60.0,1.13,1,58571
803331,58.44,58.44,59.13,61.05,0,0,22.94,22.04,57.31,0.86,1.04,57577,1,31.18,60.0,1.12,1,59071
803840,58.49,58.44,59.13,61.05,0,0,22.94,22.04,57.31,0.86,1.04,57577,1,31.17,60.0,1.12,1,59571
804349,58.49,58.47,59.13,61.05,0,0,22.94,22.04,57.31,0.86,1.04,57577,1,31.17,60.0,1.15,1,60071
804858,58.49,58.48,59.13,61.05,0,0,22.94,22.04,57.31,0.86,1.04,57577,1,31.17,60.0,1.16,1,60571
805380,58.53,58.48,59.13,61.05,0,0,23.15,22.04,57.31,0.86,1.04,57577,1,31.17,60.0,1.17,1,61071
805889,58.53,58.51,59.13,61.05,0,0,23.15,22.05,57.31,0.86,1.04,57577,1,31.17,60.0,1.19,1,61571
806398,58.51,58.52,59.13,61.05,0,0,23.31,22.05,57.31,0.86,1.04,57577,1,31.16,60.0,1.2,1,62071
806907,58.51,58.51,59.13,61.05,0,0,23.31,22.03,57.31,0.86,1.04,57577,1,31.16,60.0,1.19,1,62571
807416,58.48,58.5,59.13,61.05,0,0,23.39,22.01,57.31,0.86,1.04,57577,1,31.14,60.0,1.18,1,63071
807925,58.48,58.49,59.13,61.05,0,0,23.39,22.01,57.31,0.86,1.04,57577,1,31.14,60.0,1.17,1,63571
808438,58.54,58.49,59.13,61.05,0,0,23.24,22.01,57.31,0.86,1.04,57577,1,31.17,60.0,1.17,1,64071
808947,58.54,58.51,59.13,61.05,0,0,23.24,22.05,57.31,0.86,1.04,57577,1,31.17,60.0,1.19,1,64571
809456,58.51,58.52,59.13,61.05,0,0,23.37,22.05,57.31,0.86,1.04,57577,1,31.18,60.0,1.21,1,65071
809965,58.51,58.52,59.13,61.05,0,0,23.37,22.06,57.31,0.86,1.04,57577,1,31.18,60.0,1.2,1,65571
810474,58.51,58.52,59.13,61.05,0,0,23.37,22.06,57.31,0.86,1.04,57577,1,31.18,60.0,1.2,1,66071
810983,58.52,58.52,59.13,61.05,0,0,23.26,22.04,57.31,0.86,1.04,57577,1,31.16,60.0,1.2,1,66571
811496,58.55,58.52,59.13,61.05,0,0,23.44,22.04,57.31,0.86,1.04,57577,1,31.17,60.0,1.2,1,67071
812005,58.55,58.54,59.13,61.05,0,0,23.44,22.06,57.31,0.86,1.04,57577,1,31.17,60.0,1.22,1,67571
812514,58.55,58.54,59.13,61.05,0,0,23.79,22.06,57.31,0.86,1.04,57577,1,31.17,60.0,1.22,1,68074
813023,58.55,58.55,59.13,61.05,0,0,23.79,22.06,57.31,0.86,1.04,57577,1,31.17,60.0,1.23,1,68574
813532,58.55,58.55,59.13,61.05,0,0,23.79,22.06,57.31,0.86,1.04,57577,1,31.17,60.0,1.23,1,69074
814041,58.56,58.55,59.13,61.05,0,0,23.59,22.06,57.31,0.86,1.04,57577,1,31.17,60.0,1.23,1,69574
814550,58.55,58.56,59.13,61.05,0,0,23.92,22.06,57.31,0.86,1.04,57577,1,31.18,60.0,1.24,1,70074
815059,58.55,58.55,59.13,61.05,0,0,23.92,22.07,57.31,0.86,1.04,57577,1,31.18,60.0,1.23,1,70574
815568,58.6,58.55,59.13,61.05,0,0,23.81,22.07,57.31,0.86,1.04,57577,1,31.17,60.0,1.23,1,71074
816077,58.6,58.58,59.13,61.05,0,0,23.81,22.07,57.31,0.86,1.04,57577,1,31.17,60.0,1.26,1,71574
816586,58.61,58.59,59.13,61.05,0,0,23.74,22.07,57.31,0.86,1.04,57577,1,31.17,60.0,1.27,1,72074
