timestamp,raw_hum,filtered_hum,current_tick,prev_tick,v,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,cycle_extreme_hum,overshoot_on_learned,overshoot_off_learned
290228,51.03,51.04,290110,290110,0.0,49.07,50.31,1,0,15.34,19.18,51.05,0.92,0.31
290735,51.04,51.04,290110,290110,0.0,49.07,50.31,1,0,15.25,19.18,51.05,0.92,0.31
291242,51.04,51.04,291110,291110,0.0,49.07,50.31,1,0,15.25,19.16,51.05,0.92,0.31
291749,51.04,51.04,291110,291110,0.0,49.07,50.31,1,0,15.23,19.16,51.05,0.92,0.31
292256,51.04,51.04,292110,292110,0.0,49.07,50.31,1,0,15.23,19.22,51.05,0.92,0.31
292764,51.04,51.04,292110,292110,0.0,49.07,50.31,1,0,15.23,19.22,51.05,0.92,0.31
293271,50.97,51.04,293110,293110,0.0,49.07,50.31,1,0,14.99,19.22,51.05,0.92,0.31
293778,50.97,51.04,293110,293110,0.0,49.07,50.31,1,0,14.99,19.22,51.05,0.92,0.31
294285,50.97,50.99,294110,294110,0.0,49.07,50.31,1,0,14.99,19.15,51.05,0.92,0.31
294792,50.96,50.99,294110,294110,0.0,49.07,50.31,1,0,14.97,19.15,51.05,0.92,0.31
295299,50.96,50.97,295110,295110,0.0,49.07,50.31,1,0,14.97,19.14,51.05,0.92,0.31
295806,50.93,50.97,295110,295110,0.0,49.07,50.31,1,0,14.73,19.14,51.05,0.92,0.31
296313,50.93,50.94,296110,296110,0.0,49.07,50.31,1,0,14.73,19.15,51.05,0.92,0.31
296820,50.93,50.94,296110,296110,0.0,49.07,50.31,1,0,14.73,19.15,51.05,0.92,0.31
297327,50.93,50.94,297110,297110,0.0,49.07,50.31,1,0,14.73,19.15,51.05,0.92,0.31
297834,50.88,50.94,297110,297110,0.0,49.07,50.31,1,0,15.27,19.15,51.05,0.92,0.31
298341,50.88,50.9,298110,298110,0.0,49.07,50.31,1,0,15.27,19.14,51.05,0.92,0.31
298848,50.85,50.9,298110,298110,0.0,49.07,50.31,1,0,14.62,19.14,51.05,0.92,0.31
299355,50.85,50.86,299110,299110,0.0,49.07,50.31,1,0,14.62,19.1,51.05,0.92,0.31
299862,50.85,50.86,299110,299110,0.0,49.07,50.31,1,0,14.62,19.1,51.05,0.92,0.31
300369,50.85,50.85,300110,300110,0.0,49.07,50.31,1,0,14.62,19.1,51.05,0.92,0.31
300876,50.85,50.85,300110,300110,0.0,49.07,50.31,1,0,14.62,19.1,51.05,0.92,0.31
301383,50.78,50.85,301110,301110,0.0,49.07,50.31,1,0,14.51,19.1,51.05,0.92,0.31
301890,50.78,50.85,301110,301110,0.0,49.07,50.31,1,0,14.51,19.1,51.05,0.92,0.31
302397,50.78,50.8,302110,302110,0.0,49.07,50.31,1,0,14.51,19.11,51.05,0.92,0.31
302904,50.72,50.8,302110,302110,0.0,49.07,50.31,1,0,13.84,19.11,51.05,0.92,0.31
303411,50.72,50.75,303110,303110,0.0,49.07,50.31,1,1,13.84,19.07,51.05,0.92,0.31
303918,50.64,50.75,303110,303110,0.0,49.07,50.31,1,1,14.34,19.07,51.05,0.92,0.31
304426,50.64,50.67,304110,304110,0.0,49.07,50.31,1,1,14.34,19.06,51.05,0.92,0.31
304934,50.72,50.67,304110,304110,0.0,49.07,50.31,1,1,14.6,19.06,51.05,0.92,0.31
305441,50.72,50.7,305110,305110,0.02,49.07,50.31,1,1,14.6,19.09,51.05,0.92,0.31
305948,50.72,50.7,305110,305110,0.02,49.07,50.31,1,1,14.6,19.09,51.05,0.92,0.31
306455,50.64,50.66,306110,306110,0.0,49.07,50.31,1,1,15.27,19.05,51.05,0.92,0.31
306962,50.64,50.66,306110,306110,0.0,49.07,50.31,1,1,15.27,19.05,51.05,0.92,0.31
307469,49.94,50.64,307110,307110,0.0,49.07,50.31,1,1,15.88,19.05,51.05,0.92,0.31
307976,49.94,50.64,307110,307110,0.0,49.07,50.31,1,1,15.88,19.05,51.05,0.92,0.31
308483,49.2,50.17,308110,308110,0.0,49.07,50.31,0,0,15.99,18.76,51.05,0.92,0.31
308990,49.2,50.17,308110,308110,0.0,49.07,50.31,0,0,15.99,18.76,51.05,0.92,0.31
309497,48.57,49.52,309110,309110,0.0,49.28,50.31,0,0,16.1,18.55,49.52,0.71,0.31
310004,48.57,49.52,309110,309110,0.0,49.28,50.31,0,0,16.1,18.55,49.52,0.71,0.31
310512,48.57,48.88,310110,310110,0.0,49.28,50.31,0,0,16.1,18.3,48.88,0.71,0.31
311020,48.57,48.88,310110,310110,0.0,49.28,50.31,0,0,16.1,18.3,48.88,0.71,0.31
311527,47.74,48.12,311110,311110,0.0,49.28,50.31,0,0,15.34,18.02,48.12,0.71,0.31
312034,47.74,48.12,311110,311110,0.0,49.28,50.31,0,0,15.34,18.02,48.12,0.71,0.31
312541,47.48,47.87,312110,312110,0.0,49.28,50.31,0,0,15.47,18.02,47.87,0.71,0.31
313048,47.48,47.87,312110,312110,0.0,49.28,50.31,0,0,15.47,18.02,47.87,0.71,0.31
313557,47.29,47.61,313110,313110,0.0,49.28,50.31,0,0,15.12,17.94,47.61,0.71,0.31
314065,47.29,47.61,313110,313110,0.0,49.28,50.31,0,0,15.12,17.94,47.61,0.71,0.31
314572,47.29,47.39,314110,314110,0.0,49.28,50.31,0,0,15.12,17.87,47.39,0.71,0.31
315079,47.29,47.39,314110,314110,0.0,49.28,50.31,0,0,15.12,17.87,47.39,0.71,0.31
315586,47.19,47.32,315110,315110,0.0,49.28,50.31,0,0,15.16,17.87,47.32,0.71,0.31
316093,47.19,47.32,315110,315110,0.0,49.28,50.31,0,0,15.16,17.87,47.32,0.71,0.31
316601,47.15,47.23,316110,316110,0.0,49.28,50.31,0,0,15.06,17.83,47.23,0.71,0.31
317109,47.15,47.23,316110,316110,0.0,49.28,50.31,0,0,15.06,17.83,47.23,0.71,0.31
317616,47.15,47.18,317116,317116,0.0,49.28,50.31,0,0,15.06,17.81,47.18,0.71,0.31
318123,47.23,47.21,318117,318117,0.03,49.28,50.31,0,0,15.01,17.83,47.18,0.71,0.31
318630,47.23,47.21,318117,318117,0.03,49.28,50.31,0,0,15.01,17.83,47.18,0.71,0.31
319137,47.23,47.22,319117,319117,0.01,49.28,50.31,0,0,15.01,17.83,47.18,0.71,0.31
319644,47.19,47.22,319117,319117,0.01,49.28,50.31,0,0,15.36,17.83,47.18,0.71,0.31
320151,47.19,47.2,320117,320117,0.0,49.28,50.31,0,0,15.36,17.81,47.18,0.71,0.31
320658,47.19,47.2,320117,320117,0.0,49.28,50.31,0,0,15.36,17.81,47.18,0.71,0.31
321165,47.19,47.19,321117,321117,0.0,49.28,50.31,0,0,15.36,17.81,47.18,0.71,0.31
321672,47.18,47.19,321117,321117,0.0,49.28,50.31,0,0,15.08,17.81,47.18,0.71,0.31
322179,47.18,47.18,322117,322117,0.0,49.28,50.31,0,0,15.08,17.82,47.18,0.71,0.31
322686,47.22,47.18,322117,322117,0.0,49.28,50.31,0,0,15.49,17.82,47.18,0.71,0.31
323193,47.22,47.21,323117,323117,0.02,49.28,50.31,0,0,15.49,17.84,47.18,0.71,0.31
323700,47.2,47.21,323117,323117,0.02,49.28,50.31,0,0,15.75,17.84,47.18,0.71,0.31
324207,47.2,47.2,324117,324117,0.0,49.28,50.31,0,0,15.75,17.83,47.18,0.71,0.31
324714,47.2,47.2,324117,324117,0.0,49.28,50.31,0,0,15.75,17.83,47.18,0.71,0.31
325221,47.22,47.21,325117,325117,0.0,49.28,50.31,0,0,15.84,17.84,47.18,0.71,0.31
325729,47.22,47.21,325117,325117,0.0,49.28,50.31,0,0,15.84,17.84,47.18,0.71,0.31
326237,47.3,47.27,326128,326128,0.05,49.28,50.31,0,0,16.01,17.87,47.18,0.71,0.31
326744,47.3,47.27,326128,326128,0.05,49.28,50.31,0,0,16.01,17.87,47.18,0.71,0.31
327251,47.3,47.29,327129,327129,0.01,49.28,50.31,0,0,16.01,17.87,47.18,0.71,0.31
327758,47.33,47.29,327129,327129,0.01,49.28,50.31,0,0,16.42,17.87,47.18,0.71,0.31
328265,47.33,47.31,328129,328129,0.02,49.28,50.31,0,0,16.42,17.89,47.18,0.71,0.31
328772,47.33,47.31,328129,328129,0.02,49.28,50.31,0,0,16.42,17.89,47.18,0.71,0.31
329279,47.42,47.39,329129,329129,0.07,49.28,50.31,0,0,16.42,17.91,47.18,0.71,0.31
329786,47.42,47.39,329129,329129,0.07,49.28,50.31,0,0,16.42,17.91,47.18,0.71,0.31
330293,47.47,47.44,330143,330143,0.05,49.28,50.31,0,0,16.61,17.92,47.18,0.71,0.31
330800,47.47,47.44,330143,330143,0.05,49.28,50.31,0,0,16.61,17.92,47.18,0.71,0.31
331307,47.59,47.46,331144,331144,0.01,49.28,50.31,0,0,16.59,17.92,47.18,0.71,0.31
331814,47.59,47.46,331144,331144,0.01,49.28,50.31,0,0,16.59,17.92,47.18,0.71,0.31
332321,47.59,47.55,332144,332144,0.08,49.28,50.31,0,0,16.59,17.96,47.18,0.71,0.31
332828,47.66,47.55,332144,332144,0.08,49.28,50.31,0,0,16.76,17.96,47.18,0.71,0.31
333335,47.66,47.63,333144,333144,0.07,49.28,50.31,0,0,16.76,18.0,47.18,0.71,0.31
333842,47.73,47.63,333144,333144,0.07,49.28,50.31,0,0,16.83,18.0,47.18,0.71,0.31
334349,47.73,47.7,334144,334144,0.06,49.28,50.31,0,0,16.83,18.01,47.18,0.71,0.31
334856,47.78,47.7,334144,334144,0.06,49.28,50.31,0,0,16.98,18.01,47.18,0.71,0.31
335363,47.78,47.75,335144,335144,0.05,49.28,50.31,0,0,16.98,18.03,47.18,0.71,0.31
335870,47.84,47.75,335144,335144,0.05,49.28,50.31,0,0,17.11,18.03,47.18,0.71,0.31
336377,47.84,47.81,336144,336144,0.05,49.28,50.31,0,0,17.11,18.05,47.18,0.71,0.31
336884,47.84,47.81,336144,336144,0.05,49.28,50.31,0,0,17.11,18.05,47.18,0.71,0.31
337391,47.88,47.85,337144,337144,0.04,49.28,50.31,0,0,17.26,18.06,47.18,0.71,0.31
337898,47.88,47.85,337144,337144,0.04,49.28,50.31,0,0,17.26,18.06,47.18,0.71,0.31
338406,47.92,47.9,338144,338144,0.04,49.28,50.31,0,0,17.56,18.09,47.18,0.71,0.31
338913,47.92,47.9,338144,338144,0.04,49.28,50.31,0,0,17.56,18.09,47.18,0.71,0.31
339420,47.98,47.91,339144,339144,0.01,49.28,50.31,0,0,17.88,18.09,47.18,0.71,0.31
339927,47.98,47.91,339144,339144,0.01,49.28,50.31,0,0,17.88,18.09,47.18,0.71,0.31
340434,47.98,47.96,340144,340144,0.04,49.28,50.31,0,0,17.88,18.14,47.18,0.71,0.31
340941,47.99,47.96,340144,340144,0.04,49.28,50.31,0,0,17.69,18.14,47.18,0.71,0.31
341448,47.99,47.98,341146,341146,0.02,49.28,50.31,0,0,17.69,18.11,47.18,0.71,0.31
341955,48.02,47.98,341146,341146,0.02,49.28,50.31,0,0,17.58,18.11,47.18,0.71,0.31
342462,48.02,48.0,342146,342146,0.02,49.28,50.31,0,0,17.58,18.14,47.18,0.71,0.31
342969,48.03,48.0,342146,342146,0.02,49.28,50.31,0,0,17.99,18.14,47.18,0.71,0.31
343476,48.03,48.02,343146,343146,0.01,49.28,50.31,0,0,17.99,18.15,47.18,0.71,0.31
343984,48.03,48.02,343146,343146,0.01,49.28,50.31,0,0,17.99,18.15,47.18,0.71,0.31
344492,48.03,48.03,344146,344146,0.0,49.28,50.31,0,0,17.99,18.15,47.18,0.71,0.31
344999,48.09,48.03,344146,344146,0.0,49.28,50.31,0,0,18.38,18.15,47.18,0.71,0.31
345506,48.09,48.07,345146,345146,0.04,49.28,50.31,0,0,18.38,18.15,47.18,0.71,0.31
346013,48.16,48.07,345146,345146,0.04,49.28,50.31,0,0,18.44,18.15,47.18,0.71,0.31
346520,48.16,48.13,346146,346146,0.06,49.28,50.31,0,0,18.44,18.17,47.18,0.71,0.31
347027,48.23,48.13,346146,346146,0.06,49.28,50.31,0,0,18.6,18.17,47.18,0.71,0.31
347534,48.23,48.2,347146,347146,0.06,49.28,50.31,0,0,18.6,18.19,47.18,0.71,0.31
348041,48.23,48.2,347146,347146,0.06,49.28,50.31,0,0,18.6,18.19,47.18,0.71,0.31
348548,48.23,48.22,348146,348146,0.02,49.28,50.31,0,0,18.6,18.19,47.18,0.71,0.31
349055,48.2,48.22,348146,348146,0.02,49.28,50.31,0,0,18.64,18.19,47.18,0.71,0.31
349562,48.2,48.21,349146,349146,0.0,49.28,50.31,0,0,18.64,18.2,47.18,0.71,0.31
350069,48.32,48.21,349146,349146,0.0,49.28,50.31,0,0,18.85,18.2,47.18,0.71,0.31
350576,48.32,48.28,350146,350146,0.07,49.28,50.31,0,0,18.85,18.26,47.18,0.71,0.31
351083,48.32,48.28,350146,350146,0.07,49.28,50.31,0,0,18.85,18.26,47.18,0.71,0.31
351590,48.35,48.3,351146,351146,0.02,49.28,50.31,0,0,19.07,18.26,47.18,0.71,0.31
352097,48.35,48.3,351146,351146,0.02,49.28,50.31,0,0,19.07,18.26,47.18,0.71,0.31
352604,48.35,48.34,352146,352146,0.03,49.28,50.31,0,0,19.07,18.26,47.18,0.71,0.31
353111,48.39,48.34,352146,352146,0.03,49.28,50.31,0,0,19.22,18.26,47.18,0.71,0.31
353618,48.39,48.37,353146,353146,0.03,49.28,50.31,0,0,19.22,18.26,47.18,0.71,0.31
354125,48.39,48.37,353146,353146,0.03,49.28,50.31,0,0,19.22,18.26,47.18,0.71,0.31
354632,48.5,48.39,354146,354146,0.01,49.28,50.31,0,0,19.33,18.26,47.18,0.71,0.31
355139,48.5,48.39,354146,354146,0.01,49.28,50.31,0,0,19.33,18.26,47.18,0.71,0.31
355646,48.54,48.46,355146,355146,0.07,49.28,50.31,0,0,19.31,18.31,47.18,0.71,0.31
356154,48.54,48.51,356147,356147,0.05,49.28,50.31,0,0,19.31,18.31,47.18,0.71,0.31
356661,48.54,48.51,356147,356147,0.05,49.28,50.31,0,0,19.31,18.31,47.18,0.71,0.31
357168,48.54,48.53,357147,357147,0.01,49.28,50.31,0,0,19.31,18.31,47.18,0.71,0.31
357675,48.62,48.53,357147,357147,0.01,49.28,50.31,0,0,19.63,18.31,47.18,0.71,0.31
358182,48.62,48.59,358147,358147,0.06,49.28,50.31,0,0,19.63,18.35,47.18,0.71,0.31
358689,48.66,48.59,358147,358147,0.06,49.28,50.31,0,0,19.78,18.35,47.18,0.71,0.31
359196,48.66,48.64,359147,359147,0.04,49.28,50.31,0,0,19.78,18.36,47.18,0.71,0.31
359703,48.69,48.64,359147,359147,0.04,49.28,50.31,0,0,19.65,18.36,47.18,0.71,0.31
360210,48.69,48.67,360147,360147,0.03,49.28,50.31,0,0,19.65,18.37,47.18,0.71,0.31
360717,48.76,48.67,360147,360147,0.03,49.28,50.31,0,0,19.87,18.37,47.18,0.71,0.31
361224,48.76,48.73,361147,361147,0.05,49.28,50.31,0,0,19.87,18.39,47.18,0.71,0.31
361731,48.83,48.73,361147,361147,0.05,49.28,50.31,0,0,20.19,18.39,47.18,0.71,0.31
362238,48.83,48.8,362147,362147,0.06,49.28,50.31,0,0,20.19,18.41,47.18,0.71,0.31
362745,48.83,48.8,362147,362147,0.06,49.28,50.31,0,0,20.19,18.41,47.18,0.71,0.31
363252,48.92,48.82,363147,363147,0.02,49.28,50.31,0,0,20.04,18.41,47.18,0.71,0.31
363759,48.92,48.82,363147,363147,0.02,49.28,50.31,0,0,20.04,18.41,47.18,0.71,0.31
364266,48.92,48.89,364147,364147,0.07,49.28,50.31,0,0,20.04,18.46,47.18,0.71,0.31
364773,48.92,48.89,364147,364147,0.07,49.28,50.31,0,0,20.04,18.46,47.18,0.71,0.31
365280,48.92,48.91,365147,365147,0.02,49.28,50.31,0,0,20.04,18.46,47.18,0.71,0.31
365787,48.92,48.91,365147,365147,0.02,49.28,50.31,0,0,20.04,18.46,47.18,0.71,0.31
366294,49.05,49.01,366147,366147,0.09,49.28,50.31,0,0,20.08,18.49,47.18,0.71,0.31
366801,49.05,49.01,366147,366147,0.09,49.28,50.31,0,0,20.08,18.49,47.18,0.71,0.31
367308,49.08,49.06,367147,367147,0.05,49.28,50.31,0,0,20.38,18.52,47.18,0.71,0.31
367815,49.08,49.06,367147,367147,0.05,49.28,50.31,0,0,20.38,18.52,47.18,0.71,0.31
368322,49.08,49.07,368147,368147,0.01,49.28,50.31,0,0,20.38,18.52,47.18,0.71,0.31
368829,49.19,49.07,368147,368147,0.01,49.28,50.31,0,0,20.6,18.52,47.18,0.71,0.31
369336,49.19,49.15,369147,369147,0.07,49.28,50.31,0,0,20.6,18.56,47.18,0.71,0.31
369843,49.22,49.15,369147,369147,0.07,49.28,50.31,0,0,20.6,18.56,47.18,0.71,0.31
370350,49.22,49.2,370147,370147,0.04,49.28,50.31,0,0,20.6,18.57,47.18,0.71,0.31
370858,49.3,49.2,370147,370147,0.04,49.28,50.31,0,0,20.73,18.57,47.18,0.71,0.31
371365,49.3,49.26,371147,371147,0.06,49.28,50.31,0,0,20.73,18.58,47.18,0.71,0.31
371872,49.35,49.26,371147,371147,0.06,49.28,50.31,0,0,20.88,18.58,47.18,0.71,0.31
372379,49.35,49.32,372147,372147,0.05,49.28,50.31,1,0,20.88,18.61,47.18,0.71,0.31
372886,49.35,49.32,372147,372147,0.05,49.28,50.31,1,0,20.88,18.61,47.18,0.71,0.31
373393,49.47,49.42,373147,373147,0.1,49.28,50.35,1,0,20.28,18.65,49.42,0.71,0.35
373900,49.47,49.42,373147,373147,0.1,49.28,50.35,1,0,20.28,18.65,49.42,0.71,0.35
374407,49.52,49.46,374147,374147,0.03,49.28,50.35,1,0,20.97,18.65,49.46,0.71,0.35
374914,49.52,49.46,374147,374147,0.03,49.28,50.35,1,0,20.97,18.65,49.46,0.71,0.35
375421,49.52,49.5,375147,375147,0.04,49.28,50.35,1,0,20.97,18.68,49.5,0.71,0.35
375928,49.58,49.5,375147,375147,0.04,49.28,50.35,1,0,21.03,18.68,49.5,0.71,0.35
376436,49.58,49.56,376147,376147,0.05,49.28,50.35,1,0,21.03,18.7,49.56,0.71,0.35
376944,49.58,49.56,376147,376147,0.05,49.28,50.35,1,0,21.03,18.7,49.56,0.71,0.35
377451,49.58,49.57,377147,377147,0.01,49.28,50.35,1,0,21.03,18.7,49.57,0.71,0.35
377958,49.71,49.57,377147,377147,0.01,49.28,50.35,1,0,21.1,18.7,49.57,0.71,0.35
378465,49.71,49.66,378147,378147,0.08,49.28,50.35,1,0,21.1,18.74,49.66,0.71,0.35
378980,49.77,49.66,378147,378147,0.08,49.28,50.35,1,0,20.71,18.74,49.66,0.71,0.35
379488,49.77,49.74,379147,379147,0.07,49.28,50.35,1,0,20.71,18.76,49.74,0.71,0.35
379995,49.77,49.74,379147,379147,0.07,49.28,50.35,1,0,20.71,18.76,49.74,0.71,0.35
380502,49.86,49.76,380147,380147,0.02,49.28,50.35,0,0,20.88,18.76,49.76,0.71,0.35
381009,49.86,49.76,380147,380147,0.02,49.28,50.35,0,0,20.88,18.76,49.76,0.71,0.35
381516,49.86,49.83,381147,381147,0.06,49.42,50.35,0,0,20.88,18.77,49.83,0.57,0.35
382023,49.95,49.83,381147,381147,0.06,49.42,50.35,0,0,20.62,18.77,49.83,0.57,0.35
382530,49.95,49.91,382147,382147,0.08,49.42,50.35,0,0,20.62,18.82,49.83,0.57,0.35
383037,50.07,49.91,382147,382147,0.08,49.42,50.35,0,0,20.66,18.82,49.83,0.57,0.35
383544,50.07,50.02,383147,383147,0.1,49.42,50.35,0,0,20.66,18.85,49.83,0.57,0.35
384051,50.07,50.02,383147,383147,0.1,49.42,50.35,0,0,20.66,18.85,49.83,0.57,0.35
384559,50.15,50.05,384147,384147,0.03,49.42,50.35,0,0,20.53,18.85,49.83,0.57,0.35
385066,50.15,50.05,384147,384147,0.03,49.42,50.35,0,0,20.53,18.85,49.83,0.57,0.35
385574,50.15,50.12,385147,385147,0.06,49.42,50.35,1,0,20.53,18.88,49.83,0.57,0.35
386081,50.15,50.12,385147,385147,0.06,49.42,50.35,1,0,20.53,18.88,49.83,0.57,0.35
386588,50.26,50.21,386147,386147,0.09,49.42,50.3,1,0,20.53,18.9,50.21,0.57,0.3
387095,50.26,50.21,386147,386147,0.09,49.42,50.3,1,0,20.53,18.9,50.21,0.57,0.3
387602,50.35,50.24,387147,387147,0.03,49.42,50.3,1,0,20.49,18.9,50.24,0.57,0.3
388109,50.35,50.24,387147,387147,0.03,49.42,50.3,1,0,20.49,18.9,50.24,0.57,0.3
388616,50.43,50.31,388147,388147,0.07,49.42,50.3,1,0,20.45,18.95,50.31,0.57,0.3
389123,50.43,50.31,388147,388147,0.07,49.42,50.3,1,0,20.45,18.95,50.31,0.57,0.3
389630,50.43,50.39,389147,389147,0.07,49.42,50.3,1,0,20.45,18.96,50.39,0.57,0.3
390137,50.5,50.39,389147,389147,0.07,49.42,50.3,1,0,20.28,18.96,50.39,0.57,0.3
390644,50.5,50.46,390147,390147,0.07,49.42,50.3,1,0,20.28,18.99,50.46,0.57,0.3
391152,50.54,50.52,391147,391147,0.05,49.42,50.3,1,0,20.28,19.03,50.52,0.57,0.3
391659,50.54,50.52,391147,391147,0.05,49.42,50.3,1,0,20.28,19.03,50.52,0.57,0.3
392166,50.54,50.53,392147,392147,0.01,49.42,50.3,1,0,20.28,19.03,50.53,0.57,0.3
392673,50.77,50.53,392147,392147,0.01,49.42,50.3,1,0,20.25,19.03,50.53,0.57,0.3
393180,50.77,50.69,393147,393147,0.15,49.42,50.3,1,0,20.25,19.09,50.69,0.57,0.3
393688,50.77,50.69,393147,393147,0.15,49.42,50.3,1,0,20.25,19.09,50.69,0.57,0.3
394196,50.81,50.77,394147,394147,0.07,49.42,50.3,1,0,20.04,19.09,50.77,0.57,0.3
394703,50.81,50.77,394147,394147,0.07,49.42,50.3,1,0,20.04,19.09,50.77,0.57,0.3
395210,50.89,50.85,395147,395147,0.07,49.42,50.3,1,0,20.02,19.13,50.85,0.57,0.3
395717,50.89,50.85,395147,395147,0.07,49.42,50.3,1,0,20.02,19.13,50.85,0.57,0.3
396236,51.02,50.88,396147,396147,0.02,49.42,50.3,1,0,19.67,19.13,50.88,0.57,0.3
396744,51.02,50.88,396147,396147,0.02,49.42,50.3,1,0,19.67,19.13,50.88,0.57,0.3
397251,51.02,50.97,397147,397147,0.09,49.42,50.3,1,0,19.67,19.18,50.97,0.57,0.3
397758,51.08,50.97,397147,397147,0.09,49.42,50.3,1,0,19.61,19.18,50.97,0.57,0.3
398265,51.08,51.04,398147,398147,0.07,49.42,50.3,1,0,19.61,19.19,51.04,0.57,0.3
398772,51.08,51.04,398147,398147,0.07,49.42,50.3,1,0,19.61,19.19,51.04,0.57,0.3
399279,51.19,51.14,399147,399147,0.09,49.42,50.3,1,0,19.59,19.22,51.14,0.57,0.3
399786,51.19,51.14,399147,399147,0.09,49.42,50.3,1,0,19.59,19.22,51.14,0.57,0.3
400293,51.29,51.24,400147,400147,0.09,49.42,50.3,1,0,19.39,19.29,51.24,0.57,0.3
400800,51.29,51.24,400147,400147,0.09,49.42,50.3,1,0,19.39,19.29,51.24,0.57,0.3
401307,51.33,51.3,401147,401147,0.06,49.42,50.3,1,0,19.18,19.24,51.3,0.57,0.3
401814,51.33,51.3,401147,401147,0.06,49.42,50.3,1,0,19.18,19.24,51.3,0.57,0.3
402321,51.44,51.39,402147,402147,0.09,49.42,50.3,1,0,19.16,19.29,51.39,0.57,0.3
402828,51.44,51.39,402147,402147,0.09,49.42,50.3,1,0,19.16,19.29,51.39,0.57,0.3
403335,51.44,51.42,403147,403147,0.03,49.42,50.3,1,0,19.16,19.29,51.42,0.57,0.3
403842,51.44,51.42,403147,403147,0.03,49.42,50.3,1,0,19.16,19.29,51.42,0.57,0.3
404349,51.57,51.52,404147,404147,0.09,49.42,50.3,1,0,18.81,19.35,51.52,0.57,0.3
404856,51.57,51.52,404147,404147,0.09,49.42,50.3,1,0,18.81,19.35,51.52,0.57,0.3
405363,51.67,51.62,405147,405147,0.1,49.42,50.3,1,0,18.66,19.36,51.62,0.57,0.3
405870,51.67,51.62,405147,405147,0.1,49.42,50.3,1,0,18.66,19.36,51.62,0.57,0.3
406378,51.67,51.65,406148,406148,0.03,49.42,50.3,1,0,18.66,19.36,51.65,0.57,0.3
406885,51.67,51.65,406148,406148,0.03,49.42,50.3,1,0,18.66,19.36,51.65,0.57,0.3
407392,51.67,51.66,407148,407148,0.01,49.42,50.3,1,0,18.66,19.36,51.66,0.57,0.3
407899,51.67,51.66,407148,407148,0.01,49.42,50.3,1,0,18.66,19.36,51.66,0.57,0.3
408406,51.67,51.67,408148,408148,0.0,49.42,50.3,1,0,18.66,19.36,51.67,0.57,0.3
408913,51.67,51.67,408148,408148,0.0,49.42,50.3,1,0,18.66,19.36,51.67,0.57,0.3
409420,51.67,51.67,409148,409148,0.0,49.42,50.3,1,0,18.66,19.36,51.67,0.57,0.3
409927,51.93,51.67,409148,409148,0.0,49.42,50.3,1,0,18.27,19.36,51.67,0.57,0.3
410434,51.93,51.84,410148,410148,0.17,49.42,50.3,1,0,18.27,19.44,51.84,0.57,0.3
410942,51.93,51.84,410148,410148,0.17,49.42,50.3,1,0,18.27,19.44,51.84,0.57,0.3
411450,51.99,51.9,411148,411148,0.05,49.42,50.3,1,0,18.06,19.44,51.9,0.57,0.3
411957,51.99,51.9,411148,411148,0.05,49.42,50.3,1,0,18.06,19.44,51.9,0.57,0.3
412464,52.09,51.96,412148,412148,0.06,49.42,50.3,1,0,17.84,19.49,51.96,0.57,0.3
412971,52.09,51.96,412148,412148,0.06,49.42,50.3,1,0,17.84,19.49,51.96,0.57,0.3
413478,52.11,52.05,413148,413148,0.08,49.42,50.3,1,0,18.27,19.51,52.05,0.57,0.3
413985,52.11,52.05,413148,413148,0.08,49.42,50.3,1,0,18.27,19.51,52.05,0.57,0.3
414492,52.11,52.09,414148,414148,0.04,49.42,50.3,1,0,18.27,19.5,52.09,0.57,0.3
414999,52.18,52.09,414148,414148,0.04,49.42,50.3,1,0,17.45,19.5,52.09,0.57,0.3
415506,52.18,52.15,415148,415148,0.06,49.42,50.3,1,0,17.45,19.56,52.15,0.57,0.3
416013,52.18,52.15,415148,415148,0.06,49.42,50.3,1,0,17.45,19.56,52.15,0.57,0.3
416520,52.23,52.17,416148,416148,0.02,49.42,50.3,1,0,17.37,19.56,52.17,0.57,0.3
417027,52.23,52.17,416148,416148,0.02,49.42,50.3,1,0,17.37,19.56,52.17,0.57,0.3
417534,52.23,52.21,417148,417148,0.03,49.42,50.3,1,0,17.37,19.56,52.21,0.57,0.3
418041,52.23,52.21,417148,417148,0.03,49.42,50.3,1,0,17.37,19.56,52.21,0.57,0.3
418548,52.26,52.22,418149,418149,0.01,49.42,50.3,1,0,17.24,19.56,52.22,0.57,0.3
419055,52.26,52.22,418149,418149,0.01,49.42,50.3,1,0,17.24,19.56,52.22,0.57,0.3
419562,52.26,52.25,419149,419149,0.02,49.42,50.3,1,0,17.24,19.56,52.25,0.57,0.3
420069,52.24,52.25,419149,419149,0.02,49.42,50.3,1,0,17.02,19.56,52.25,0.57,0.3
420576,52.24,52.24,420149,420149,0.0,49.42,50.3,1,0,17.02,19.59,52.25,0.57,0.3
421083,52.25,52.24,420149,420149,0.0,49.42,50.3,1,0,16.87,19.59,52.25,0.57,0.3
421590,52.25,52.25,421149,421149,0.0,49.42,50.3,1,0,16.87,19.55,52.25,0.57,0.3
422098,52.25,52.25,421149,421149,0.0,49.42,50.3,1,0,16.87,19.55,52.25,0.57,0.3
422605,52.26,52.25,422149,422149,0.0,49.42,50.3,1,0,16.61,19.55,52.25,0.57,0.3
